ID,target,ensemble_pred,ensemble_correct,ensemble_confidence,ensemble_margin,ensemble_proba_class1,ensemble_proba_class2,ensemble_proba_class3,lightgbm_simple_fe_pred,lightgbm_simple_fe_confidence,lightgbm_simple_fe_proba_class1,lightgbm_simple_fe_proba_class2,lightgbm_simple_fe_proba_class3,lightgbm_original_pred,lightgbm_original_confidence,lightgbm_original_proba_class1,lightgbm_original_proba_class2,lightgbm_original_proba_class3,random_forest_original_pred,random_forest_original_confidence,random_forest_original_proba_class1,random_forest_original_proba_class2,random_forest_original_proba_class3,extra_trees_original_pred,extra_trees_original_confidence,extra_trees_original_proba_class1,extra_trees_original_proba_class2,extra_trees_original_proba_class3,hgb_original_pred,hgb_original_confidence,hgb_original_proba_class1,hgb_original_proba_class2,hgb_original_proba_class3,hgb_simple_fe_pred,hgb_simple_fe_confidence,hgb_simple_fe_proba_class1,hgb_simple_fe_proba_class2,hgb_simple_fe_proba_class3,xgboost_simple_fe_pred,xgboost_simple_fe_confidence,xgboost_simple_fe_proba_class1,xgboost_simple_fe_proba_class2,xgboost_simple_fe_proba_class3,gradient_boosting_fe_pred,gradient_boosting_fe_confidence,gradient_boosting_fe_proba_class1,gradient_boosting_fe_proba_class2,gradient_boosting_fe_proba_class3
1211,class3,class3,True,0.993252969092235,0.9865063012139029,3.6488489686369996e-07,0.0067466678783321245,0.993252969092235,class3,0.9999998890677343,1.2804041012189287e-08,9.812822470620143e-08,0.9999998890677343,class3,0.9999988831828662,2.525023374208252e-08,1.091566900078549e-06,0.9999988831828662,class3,0.9914285714285714,0.0,0.008571428571428572,0.9914285714285714,class3,0.9811111111111112,0.0,0.01888888888888889,0.9811111111111112,class3,0.999999408584157,4.55033693126622e-08,5.459124735780742e-07,0.999999408584157,class3,0.999999385789794,9.562359687761518e-08,5.185866091524843e-07,0.999999385789794,class3,0.9999457597732544,9.392862921231426e-06,4.490358696784824e-05,0.9999457597732544,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
1212,class3,class3,True,0.9826204586553295,0.9652412419135948,3.229956654572912e-07,0.017379216741734725,0.9826204586553295,class3,0.9999999644881664,9.43235351135364e-09,2.6079480043442165e-08,0.9999999644881664,class3,0.9999999693119688,9.940812577673672e-09,2.0747218649120493e-08,0.9999999693119688,class3,0.97,0.0,0.03,0.97,class3,0.9744444444444444,0.0,0.025555555555555557,0.9744444444444444,class3,0.9999999054771525,3.6590157388224613e-08,5.7932690174945656e-08,0.9999999054771525,class3,0.9999998558572433,2.746075518392247e-08,1.166820015164776e-07,0.9999998558572433,class3,0.9999681711196899,8.986496141005773e-06,2.2793681637267582e-05,0.9999681711196899,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
1213,class3,class3,True,0.9999981509265967,0.9999965193819692,2.1898035871814566e-07,1.6315446274609756e-06,0.9999981509265967,class3,0.9999999220037635,9.550749229742839e-09,6.844548730577884e-08,0.9999999220037635,class3,0.9999997408509828,9.3729809282123e-09,2.497760363400511e-07,0.9999997408509828,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998838477444,1.5629076425729994e-08,1.0052317928938887e-07,0.9999998838477444,class3,0.9999999118815219,2.0918907018668785e-08,6.719957097659466e-08,0.9999999118815219,class3,0.9999712705612183,5.7905108405975625e-06,2.298291292390786e-05,0.9999712705612183,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1214,class3,class3,True,0.9998277653933839,0.9996558846661583,3.539498656866617e-07,0.0001718807272255894,0.9998277653933839,class3,0.9999999503649448,8.722145408357066e-09,4.0912909719980193e-08,0.9999999503649448,class3,0.9999998656840001,9.050798434196909e-09,1.2526520133320457e-07,0.9999998656840001,class3,1.0,0.0,0.0,1.0,class3,0.9988888888888889,0.0,0.0011111111111111111,0.9988888888888889,class3,0.9999999104601767,1.993366489848422e-08,6.960615834839779e-08,0.9999999104601767,class3,0.9999998911421483,3.878726017949206e-08,7.007059147587049e-08,0.9999998911421483,class3,0.999964714050293,9.560833859723061e-06,2.572725134086795e-05,0.999964714050293,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
1215,class3,class3,True,0.9979049947112946,0.9958104041495804,4.136617907183757e-07,0.0020945905617141777,0.9979049947112946,class3,0.9999997728538997,1.576593078348755e-08,2.1138016955052116e-07,0.9999997728538997,class3,0.9999989437480793,4.1235654536767884e-08,1.0150162661504106e-06,0.9999989437480793,class3,0.9957142857142857,0.0,0.004285714285714286,0.9957142857142857,class3,0.9988888888888889,0.0,0.0011111111111111111,0.9988888888888889,class3,0.9999995602642768,4.159799587474935e-08,3.9813772722711114e-07,0.9999995602642768,class3,0.9999994834092998,2.594854621803033e-08,4.906421540508237e-07,0.9999994834092998,class3,0.99993896484375,1.1647974133666139e-05,4.935490505886264e-05,0.99993896484375,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
1216,class3,class3,True,0.9960287770007361,0.9920577871100584,2.316396698363506e-07,0.003970989890677663,0.9960287770007361,class3,0.9999999656427022,2.943728202514313e-09,3.141356952009711e-08,0.9999999656427022,class3,0.9999997233615606,3.253393861244921e-09,2.733850454016575e-07,0.9999997233615606,class3,0.9957142857142857,0.0,0.004285714285714286,0.9957142857142857,class3,0.9866666666666667,0.0,0.013333333333333334,0.9866666666666667,class3,0.9999998655159831,2.7821437831036993e-08,1.0666257916550215e-07,0.9999998655159831,class3,0.9999997356392819,5.380860948944126e-08,2.10552108565466e-07,0.9999997356392819,class3,0.9999566078186035,6.367834885168122e-06,3.697983629535884e-05,0.9999566078186035,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
1217,class3,class3,True,0.9991453568226822,0.9982910835708965,3.705287125527533e-07,0.000854273251785763,0.9991453568226822,class3,0.9999999599399234,7.235711140266014e-09,3.282436542024509e-08,0.9999999599399234,class3,0.9999996118403355,1.674692603311518e-08,3.714127384266046e-07,0.9999996118403355,class3,1.0,0.0,0.0,1.0,class3,0.9944444444444445,0.0,0.005555555555555556,0.9944444444444445,class3,0.9999999345065583,1.391728424347299e-08,5.15761575408786e-08,0.9999999345065583,class3,0.9999999162109677,2.981717522643523e-08,5.3971856969839e-08,0.9999999162109677,class3,0.9999651908874512,1.0070003554574214e-05,2.475738619978074e-05,0.9999651908874512,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
1218,class3,class3,True,0.9976933422261249,0.9957283075259428,0.0003416230339831651,0.0019650347001821545,0.9976933422261249,class3,0.9999999308470725,1.112734167861821e-08,5.8025585885813043e-08,0.9999999308470725,class3,0.9999999899807234,4.399016769298767e-09,5.620259847363412e-09,0.9999999899807234,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9933333333333333,0.0022222222222222222,0.0044444444444444444,0.9933333333333333,class3,0.9999999092213563,3.056106691911761e-08,6.02175767863094e-08,0.9999999092213563,class3,0.9999997977395427,2.9664390071532818e-08,1.7259606713768107e-07,0.9999997977395427,class3,0.9999562501907349,1.1847471796500031e-05,3.190113420714624e-05,0.9999562501907349,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
1219,class3,class3,True,0.9958164062068523,0.9916330792892621,2.654884767778148e-07,0.00418332691759015,0.9958164062068523,class3,0.9999999076740621,1.1729828963256872e-08,8.059610900599088e-08,0.9999999076740621,class3,0.9999995998605313,1.850232195976076e-08,3.8163714680193473e-07,0.9999995998605313,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9811111111111112,0.0,0.01888888888888889,0.9811111111111112,class3,0.9999998397335831,2.441207904057109e-08,1.3585433791237667e-07,0.9999998397335831,class3,0.9999999023209145,2.473108454241449e-08,7.294800093810365e-08,0.9999999023209145,class3,0.9999679327011108,7.160483619372826e-06,2.4864784791134298e-05,0.9999679327011108,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1220,class3,class3,True,0.998675494507739,0.9973511685726694,1.7874861893022974e-07,0.0013243259350695959,0.998675494507739,class3,0.9999999495155644,2.4359084603973464e-09,4.8048527212166904e-08,0.9999999495155644,class3,0.9999999548645742,8.060048788828709e-10,4.432942086612524e-08,0.9999999548645742,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.9955555555555555,0.0,0.0044444444444444444,0.9955555555555555,class3,0.9999997296186212,1.821261926377468e-08,2.52168759416373e-07,0.9999997296186212,class3,0.9999998689357151,2.691833257010151e-08,1.0414595224476995e-07,0.9999998689357151,class3,0.9999843835830688,4.605031790561043e-06,1.098688426282024e-05,0.9999843835830688,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1221,class3,class3,True,0.9961122117171894,0.9922247383051476,3.14710278847122e-07,0.0038874734120419117,0.9961122117171894,class3,0.999999919478556,7.3500003337472035e-09,7.317144362807668e-08,0.999999919478556,class3,0.9999991892550463,3.505724125692117e-08,7.756877125021584e-07,0.9999991892550463,class3,0.9928571428571429,0.0,0.007142857142857143,0.9928571428571429,class3,0.9955555555555555,0.0,0.0044444444444444444,0.9955555555555555,class3,0.9999994349513497,3.366861162708384e-08,5.313800386995987e-07,0.9999994349513497,class3,0.9999994951613045,2.8539878025060122e-08,4.7629881746225917e-07,0.9999994951613045,class3,0.9999501705169678,8.700048965692986e-06,4.11245709983632e-05,0.9999501705169678,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
1222,class3,class3,True,0.9999988740458581,0.9999979102642632,1.633361665392285e-07,9.637815949031077e-07,0.9999988740458581,class3,0.9999999695772992,5.724223212639825e-09,2.4698477525336796e-08,0.9999999695772992,class3,0.9999999529524077,3.965924680529803e-09,4.308166759499395e-08,0.9999999529524077,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999999067416148,1.1231983002677501e-08,8.202640213943941e-08,0.9999999067416148,class3,0.9999999494148802,1.1621628374202748e-08,3.8963491437862304e-08,0.9999999494148802,class3,0.9999890327453613,3.4664763006730936e-06,7.536037628597114e-06,0.9999890327453613,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
1223,class3,class3,True,0.9998282587435062,0.9996567692681682,2.52554986146513e-07,0.00017148947533805384,0.9998282587435062,class3,0.9999999561108001,1.1008635577460939e-08,3.288056440136329e-08,0.9999999561108001,class3,0.99999998316761,3.9761979595529515e-09,1.2856192037802191e-08,0.99999998316761,class3,1.0,0.0,0.0,1.0,class3,0.9988888888888889,0.0,0.0011111111111111111,0.9988888888888889,class3,0.9999999447547575,2.0515724744815762e-08,3.4729517664413255e-08,0.9999999447547575,class3,0.999999893286967,2.753033324805053e-08,7.918269979960651e-08,0.999999893286967,class3,0.9999754428863525,6.824023785156896e-06,1.77565379999578e-05,0.9999754428863525,class3,0.999997173104898,2.1568463326589908e-07,2.6112104688116625e-06,0.999997173104898
1224,class3,class3,True,0.9902240786217871,0.980448556785966,3.981827447691069e-07,0.009775521835821116,0.9902240786217871,class3,0.9999999041581414,1.2191334316199697e-08,8.365052437503794e-08,0.9999999041581414,class3,0.9999995770555207,1.516886260772364e-08,4.077756167874773e-07,0.9999995770555207,class3,0.99,0.0,0.01,0.99,class3,0.9655555555555555,0.0,0.034444444444444444,0.9655555555555555,class3,0.9999996503609118,3.0599750354936374e-08,3.190393379393446e-07,0.9999996503609118,class3,0.9999998151850458,5.759886272941173e-08,1.272160916327801e-07,0.9999998151850458,class3,0.9999544620513916,1.1149696547363419e-05,3.4347052860539407e-05,0.9999544620513916,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1225,class3,class3,True,0.9870252004439004,0.9750742663870763,0.0010238652260343443,0.011950934056824168,0.9870252004439004,class3,0.9999999746982497,4.028671232409247e-09,2.127307898130036e-08,0.9999999746982497,class3,0.9999996243158572,3.998404542158623e-09,3.716857383159535e-07,0.9999996243158572,class3,0.9885714285714285,0.0,0.011428571428571429,0.9885714285714285,class3,0.9488888888888889,0.006666666666666667,0.044444444444444446,0.9488888888888889,class3,0.9999998328790962,3.329990190672663e-08,1.3382100190926406e-07,0.9999998328790962,class3,0.9999998015150279,5.191018546807632e-08,1.4657478674333525e-07,0.9999998015150279,class3,0.9999674558639526,6.834676696598763e-06,2.570117976574693e-05,0.9999674558639526,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
1226,class1,class1,True,0.9888301163245146,0.9805122266547988,0.9888301163245146,0.008317889669715813,0.002851992793646014,class1,0.9999981406577497,0.9999981406577497,5.098342346952706e-07,1.349508015396186e-06,class1,0.9999999292039391,0.9999999292039391,3.719369774300803e-08,3.3602363196420884e-08,class1,0.9828571428571429,0.9828571428571429,0.014285714285714285,0.002857142857142857,class1,0.9788888888888889,0.9788888888888889,0.012222222222222223,0.008888888888888889,class1,0.9999957443588591,0.9999957443588591,2.8929795020675602e-06,1.3626616387113743e-06,class1,0.9999717109553365,0.9999717109553365,8.99996371150016e-06,1.9289080951911835e-05,class1,0.9931856393814087,0.9931856393814087,0.0006816862733103335,0.006132637616246939,class1,0.9998738932297763,0.9998738932297763,0.00010248856557077653,2.3618204653070532e-05
1227,class3,class3,True,0.9953883554570209,0.990776906538285,1.972246853552052e-07,0.004611448918735878,0.9953883554570209,class3,0.9999999419982109,6.8038234422457914e-09,5.119796568038245e-08,0.9999999419982109,class3,0.999999905294327,5.613197991804319e-09,8.909247503297494e-08,0.999999905294327,class3,0.9942857142857143,0.0,0.005714285714285714,0.9942857142857143,class3,0.9866666666666667,0.0,0.013333333333333334,0.9866666666666667,class3,0.9999998999977608,2.105349977990935e-08,7.8948739445386e-08,0.9999998999977608,class3,0.9999998180247924,4.0910269612783375e-08,1.4106493791915178e-07,0.9999998180247924,class3,0.9999765157699585,5.124316430737963e-06,1.840840923250653e-05,0.9999765157699585,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1228,class3,class3,True,0.9785330896593707,0.9570665017562798,3.211376212342604e-07,0.021466587903090823,0.9785330896593707,class3,0.9999999460031752,1.0949113446762943e-08,4.304771138468361e-08,0.9999999460031752,class3,0.9999988475698578,1.3249520275721995e-08,1.1391806218296895e-06,0.9999988475698578,class3,0.9814285714285714,0.0,0.018571428571428572,0.9814285714285714,class3,0.9144444444444444,0.0,0.08555555555555555,0.9144444444444444,class3,0.9999982929380491,8.060508100955231e-08,1.6264568698647005e-06,0.9999982929380491,class3,0.9999997369273138,8.822609409544258e-08,1.7484659194583376e-07,0.9999997369273138,class3,0.9999707937240601,8.430636626144405e-06,2.0736250007757917e-05,0.9999707937240601,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
1229,class3,class3,True,0.9951770824742668,0.9912073539069847,0.0008531883543252709,0.003969728567282128,0.9951770824742668,class3,0.9999999908105061,4.2443868886513995e-09,4.945107023351434e-09,0.9999999908105061,class3,0.999999992341703,1.4771330658521097e-09,6.181163987248011e-09,0.999999992341703,class3,0.9957142857142857,0.0,0.004285714285714286,0.9957142857142857,class3,0.9811111111111112,0.005555555555555556,0.013333333333333334,0.9811111111111112,class3,0.9999999620755055,1.2754118998704764e-08,2.5170375452595042e-08,0.9999999620755055,class3,0.9999999307120754,2.5119268640234192e-08,4.416865590471308e-08,0.9999999307120754,class3,0.9999842643737793,4.711854217021028e-06,1.1005466149072163e-05,0.9999842643737793,class3,0.9999992392043594,1.4438028442444863e-07,6.164153560685881e-07,0.9999992392043594
1230,class3,class3,True,0.998375233141193,0.9967507860102991,3.186988806267422e-07,0.0016244471308939463,0.998375233141193,class3,0.9999999354634777,8.258589034368499e-09,5.627793335737053e-08,0.9999999354634777,class3,0.9999996478493652,8.053243329980818e-09,3.440973914979867e-07,0.9999996478493652,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9977777777777778,0.0,0.0022222222222222222,0.9977777777777778,class3,0.9999996946633765,2.1019692031295475e-08,2.8431693145074687e-07,0.9999996946633765,class3,0.9999997743729284,2.8355902568411512e-08,1.9727116902743812e-07,0.9999997743729284,class3,0.9999579191207886,8.130478818202391e-06,3.391921927686781e-05,0.9999579191207886,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
1231,class3,class3,True,0.9983755504958396,0.9967512999372619,1.9962683189075426e-07,0.001624250558577771,0.9983755504958396,class3,0.9999999563243173,3.1724610629585382e-09,4.0503221747186526e-08,0.9999999563243173,class3,0.9999998339559051,4.878778343227334e-09,1.6116531652913167e-07,0.9999998339559051,class3,0.9971428571428571,0.0,0.002857142857142857,0.9971428571428571,class3,0.9977777777777778,0.0,0.0022222222222222222,0.9977777777777778,class3,0.9999998002554348,3.1565616708950175e-08,1.6817894852492038e-07,0.9999998002554348,class3,0.9999997393749009,5.205807760175584e-08,2.085670215453227e-07,0.9999997393749009,class3,0.9999582767486572,5.390674232330639e-06,3.635321991168894e-05,0.9999582767486572,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
1232,class2,class2,True,0.9680114025261388,0.9381658753978988,0.0021430707101228147,0.9680114025261388,0.029845527128240013,class2,0.9999999505739066,1.9955698151994788e-08,0.9999999505739066,2.9470395353236564e-08,class2,0.9999996764344484,7.279273913472242e-08,0.9999996764344484,2.5077281235809784e-07,class2,0.9571428571428572,0.002857142857142857,0.9571428571428572,0.04,class2,0.9177777777777778,0.005555555555555556,0.9177777777777778,0.07666666666666666,class2,0.9999829651267569,6.443973087924589e-08,0.9999829651267569,1.697043351222198e-05,class2,0.9999992068675396,3.640331698428739e-08,0.9999992068675396,7.567291434526451e-07,class2,0.9986051917076111,0.0002440438693156466,0.9986051917076111,0.0011507754679769278,class2,0.9991361586485443,5.541681396132551e-06,0.9991361586485443,0.0008582996700596213
1233,class3,class3,True,0.9999983582668813,0.9999969403175337,2.2250436902895768e-07,1.4179493475990676e-06,0.9999983582668813,class3,0.9999999776754811,1.326935418233732e-08,9.055164587170715e-09,0.9999999776754811,class3,0.9999999756588803,8.150941975136768e-09,1.6190177639592307e-08,0.9999999756588803,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.999999932854064,1.445364659650298e-08,5.2692289456529936e-08,0.999999932854064,class3,0.9999998338489148,2.383146768740441e-08,1.4231961763758892e-07,0.9999998338489148,class3,0.9999568462371826,5.962009254290024e-06,3.715298589668237e-05,0.9999568462371826,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
1234,class3,class3,True,0.9999977420003239,0.9999957102373972,2.2645919014517248e-07,2.031762926729599e-06,0.9999977420003239,class3,0.9999999382402165,9.11658445910023e-09,5.264319893680499e-08,0.9999999382402165,class3,0.9999999302687292,8.784819991636027e-09,6.094645082296804e-08,0.9999999302687292,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999997831299019,1.7179008683846598e-08,1.9969108947523749e-07,0.9999997831299019,class3,0.9999998179632734,1.5889315528988945e-08,1.661474109603526e-07,0.9999998179632734,class3,0.9999386072158813,6.099361598899122e-06,5.530016278498806e-05,0.9999386072158813,class3,0.9999981591565551,1.9985444506199967e-07,1.6409889999508814e-06,0.9999981591565551
1235,class3,class3,True,0.999998053384689,0.9999963570388696,2.514799495840677e-07,1.6963458193704607e-06,0.999998053384689,class3,0.9999999428632748,9.526764699184348e-09,4.76099604738179e-08,0.9999999428632748,class3,0.9999998351785987,8.505521248625873e-09,1.5631588000188594e-07,0.9999998351785987,class3,1.0,0.0,0.0,1.0,class3,1.0,0.0,0.0,1.0,class3,0.9999998658311333,1.604402620314117e-08,1.181248405730539e-07,0.9999998658311333,class3,0.9999998762791464,1.9469799432600118e-08,1.042510541016287e-07,0.9999998762791464,class3,0.9999645948410034,6.102091447246494e-06,2.9339746106415987e-05,0.9999645948410034,class3,0.9999932747129283,4.2201940512141564e-07,6.303267666701081e-06,0.9999932747129283
1236,class1,class1,True,0.9865142667448517,0.9792682338246147,0.9865142667448517,0.007246032920236996,0.006239699407569502,class1,0.999999975982676,0.999999975982676,2.0884941437068325e-08,3.1323824232231973e-09,class1,0.9999999834318398,0.9999999834318398,1.2604470165627966e-08,3.963689893333179e-09,class1,0.9914285714285714,0.9914285714285714,0.0,0.008571428571428572,class1,0.9377777777777778,0.9377777777777778,0.04666666666666667,0.015555555555555555,class1,0.999999708631318,0.999999708631318,1.5806432721330555e-07,1.3330435459243602e-07,class1,0.999998494397347,0.999998494397347,4.4395323557693975e-07,1.0616494172882355e-06,class1,0.99928218126297,0.99928218126297,0.000582799082621932,0.0001349915546597913,class1,0.999426769176379,0.999426769176379,0.0005495188987736631,2.371192484734167e-05
1237,class3,class3,True,0.9991462336828668,0.9986339407939694,0.0003414740199955657,0.0005122928888974301,0.9991462336828668,class3,0.999999978240999,8.602270421192478e-09,1.3156730595751205e-08,0.999999978240999,class3,0.999999986686211,3.266407864957414e-09,1.0047381162937165e-08,0.999999986686211,class3,1.0,0.0,0.0,1.0,class3,0.9944444444444445,0.0022222222222222222,0.0033333333333333335,0.9944444444444445,class3,0.9999998453049919,5.210293189761903e-08,1.0259207635943295e-07,0.9999998453049919,class3,0.999999893742469,4.2882809215009926e-08,6.337472181772888e-08,0.999999893742469,class3,0.9999841451644897,6.925890829734271e-06,8.946875823312439e-06,0.9999841451644897,class3,0.999998075447557,3.1163261251645535e-07,1.6129198303837027e-06,0.999998075447557
1238,class3,class3,True,0.9635935198246087,0.92718756260911,5.229867259820308e-07,0.03640595721549881,0.9635935198246087,class3,0.9999993650909559,7.598980549504177e-09,6.273100636641131e-07,0.9999993650909559,class3,0.9999993557921201,5.561290257807417e-09,6.386465896519098e-07,0.9999993557921201,class3,0.99,0.0,0.01,0.99,class3,0.7922222222222223,0.0,0.20777777777777778,0.7922222222222223,class3,0.9999991956620539,4.251364026069645e-08,7.618243059302795e-07,0.9999991956620539,class3,0.9999995859271729,8.50178371592758e-08,3.290549898950515e-07,0.9999995859271729,class3,0.9994487166404724,1.5129100574995391e-05,0.0005361550720408559,0.9994487166404724,class3,0.9999949184187963,1.6310581457635808e-07,4.918475389196998e-06,0.9999949184187963
1239,class3,class3,True,0.9948347956087682,0.9896698415599708,2.519163282985916e-07,0.005164954048797393,0.9948347956087682,class3,0.9999999475102642,1.1444301083825907e-08,4.1045434797904415e-08,0.9999999475102642,class3,0.9999998016449043,8.539103479995305e-09,1.898159920606236e-07,0.9999998016449043,class3,0.9957142857142857,0.0,0.004285714285714286,0.9957142857142857,class3,0.9788888888888889,0.0,0.021111111111111112,0.9788888888888889,class3,0.9999998514955531,1.693380088921871e-08,1.3157064591199438e-07,0.9999998514955531,class3,0.9999999038326396,2.331100181306358e-08,7.285635859560672e-08,0.9999999038326396,class3,0.9999759197235107,6.779308932891581e-06,1.73486587300431e-05,0.9999759197235107,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1240,class3,class3,True,0.9894164826720786,0.9794739649357117,0.0006409992259125336,0.009942517736366934,0.9894164826720786,class3,0.999999959587809,3.747874162909689e-09,3.666431690116513e-08,0.999999959587809,class3,0.9999998348502543,2.293724110312529e-09,1.6285602148001e-07,0.9999998348502543,class3,0.9942857142857143,0.0014285714285714286,0.004285714285714286,0.9942857142857143,class3,0.9477777777777778,0.0,0.052222222222222225,0.9477777777777778,class3,0.9999996227956747,3.805247177951338e-08,3.3915185361451654e-07,0.9999996227956747,class3,0.9999997141128125,6.459332360233297e-08,2.212938639164309e-07,0.9999997141128125,class3,0.9999414682388306,8.821518349577673e-06,4.969916335539892e-05,0.9999414682388306,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
1241,class3,class3,True,0.9998284775232147,0.999657102457375,1.4901159787426488e-07,0.0001713750658396119,0.9998284775232147,class3,0.9999999780425026,2.1607365575562406e-09,1.979676073351831e-08,0.9999999780425026,class3,0.9999999519090365,1.866704406879512e-09,4.622425915195194e-08,0.9999999519090365,class3,1.0,0.0,0.0,1.0,class3,0.9988888888888889,0.0,0.0011111111111111111,0.9988888888888889,class3,0.999999886028543,2.1278396666456294e-08,9.269306043648664e-08,0.999999886028543,class3,0.9999998339882057,3.35951773345073e-08,1.3241661701357916e-07,0.9999998339882057,class3,0.9999866485595703,3.895173449564027e-06,9.504768968326971e-06,0.9999866485595703,class3,0.999995852632553,1.6310596695282817e-07,3.984261479920664e-06,0.999995852632553
1242,class3,class3,True,0.9998265582541199,0.9996534982711763,3.8173523281387467e-07,0.00017305998294361882,0.9998265582541199,class3,0.9999998310887382,1.681111514471023e-08,1.521001466364035e-07,0.9999998310887382,class3,0.9999995783644645,1.116635444687242e-08,4.1046918105536603e-07,0.9999995783644645,class3,1.0,0.0,0.0,1.0,class3,0.9988888888888889,0.0,0.0011111111111111111,0.9988888888888889,class3,0.9999997857251506,2.176647308420559e-08,1.925083762928997e-07,0.9999997857251506,class3,0.9999998847348848,2.3444363789954614e-08,9.182075137524495e-08,0.9999998847348848,class3,0.9999420642852783,1.0681997991923708e-05,4.725287726614624e-05,0.9999420642852783,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
1243,class1,class1,True,0.48249233764967653,0.06982436140835874,0.48249233764967653,0.4126679762413178,0.1048396863856235,class1,0.9999418879471063,0.9999418879471063,4.6847813639934596e-05,1.12642392537722e-05,class1,0.9999929505421198,0.9999929505421198,4.3858846896069225e-06,2.663573190645766e-06,class2,0.4957142857142857,0.33714285714285713,0.4957142857142857,0.16714285714285715,class2,0.6522222222222223,0.15444444444444444,0.6522222222222223,0.19333333333333333,class2,0.9971547642548717,0.0028409411465107714,0.9971547642548717,4.294598617419144e-06,class2,0.9999019190921488,9.50844589168995e-05,0.9999019190921488,2.9964489344165057e-06,class2,0.5432363748550415,0.45329174399375916,0.5432363748550415,0.0034718895331025124,class1,0.9822994986469624,0.9822994986469624,0.017001721741313647,0.0006987796117238852
1244,class3,class3,True,0.9993578669362544,0.9987160519067235,3.1863409352634824e-07,0.0006418150295308973,0.9993578669362544,class3,0.9999999668648942,6.502747273452406e-09,2.6632358456207394e-08,0.9999999668648942,class3,0.9999999258063363,7.880193334573326e-09,6.631347026352393e-08,0.9999999258063363,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,1.0,0.0,0.0,1.0,class3,0.9999998672791878,1.9677038288726212e-08,1.1304377388995065e-07,0.9999998672791878,class3,0.9999997379035416,7.090678559547953e-08,1.911896728093525e-07,0.9999997379035416,class3,0.9999703168869019,8.47399132908322e-06,2.1227298930170946e-05,0.9999703168869019,class3,0.9999960108440743,3.118683160300949e-07,3.677287609726227e-06,0.9999960108440743
1245,class3,class3,True,0.9962855740445223,0.9942379910510317,0.0020475829934906596,0.0016668423629187471,0.9962855740445223,class3,0.999999858040661,9.591438956838985e-09,1.3236790008750022e-07,0.999999858040661,class3,0.9999997249432576,7.397004754956403e-09,2.67659737592198e-07,0.9999997249432576,class3,0.9985714285714286,0.0,0.0014285714285714286,0.9985714285714286,class3,0.98,0.013333333333333334,0.006666666666666667,0.98,class3,0.9999994687751534,6.27486779978944e-08,4.6847616859681215e-07,0.9999994687751534,class3,0.9999997665571688,4.314542000173813e-08,1.9029741122389064e-07,0.9999997665571688,class3,0.9999407529830933,9.60423221840756e-06,4.9624632083578035e-05,0.9999407529830933,class3,0.999992234819609,2.2264898297575836e-07,7.542531408016237e-06,0.999992234819609
